,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
0,java,上海·静安·静安寺,Java开发工程师（石油）,上海亚太计算机信息系统有限公司,500-999人,国企,8千-1.3万,大专,Java Hibernate,3-5年
1,java,上海·张江,日系JAVA开发SE,上海裕日软件有限公司,20-99人,合资,1.5万-2.5万,大专,后端开发 SQLServer jQuery,3-5年
2,java,上海·虹口·北外滩,Java开发工程师,上海胜蓝软件技术服务有限公司,20-99人,民营,8千-1.1万,本科,Java,无经验
3,java,上海·浦东·唐镇, , ,500-999人,上市公司,1.4万-1.9万,本科,后端开发 Oracle MySQL 微服务架构 分布式技术 多线程 SpringCloud SpringMVC,5-10年
4,java,上海·徐汇·斜土路, , ,10000人以上,其它,1万-1.3万,本科, ,3-5年
5,java,上海·浦东·潍坊新村,java技术开发工程师, ,100-299人,合资,1万-1.5万,本科, ,1-3年
6,java,上海·浦东·唐镇,中高级java工程师（江浙沪出差）, ,10000人以上,上市公司,1.5万-2万,本科, ,3-5年
7,java,上海·普陀·长征,高级java工程师,柏美智慧科技(上海)股份有限公司,100-299人,股份制企业,2万-3万·15薪,本科, ,3-5年
8,java,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·15薪,本科,全栈开发 后端开发 SpringBoot SpringCloud Java Python,经验不限
9,java,上海·杨浦·大桥, , ,1000-9999人,上市公司,1.4万-1.6万,本科, ,3-5年
10,java,上海·黄浦·瑞金二路, , ,1000-9999人,上市公司,面议,本科, ,无经验
11,java,上海·浦东·张江,java软件开发工程师,上海微创软件股份有限公司,10000人以上,合资,1.3万-1.5万,本科, ,经验不限
12,java,上海·浦东·花木,初/中/高级Java（基金公司驻场+待遇优）,上海锐赢,20-99人,民营,1.3万-2万,本科,SpringBoot SpringCloud 后端开发,3-5年
13,java,上海·浦东·唐镇,Java开发工程师, ,1000-9999人,上市公司,面议,本科,后端开发,1-3年
14,java,上海·浦东·张江,高级java开发工程师,上海裕日软件有限公司,20-99人,合资,1.5万-2.5万,大专, ,5-10年
15,java,上海·长宁·新泾,Java开发工程师,上海微创软件股份有限公司,10000人以上,合资,1.8万-2万,本科,Spring MySQL 分布式 高并发,3-5年
16,java,上海·浦东·陆家嘴, ,上海锐赢,20-99人,民营,1.5万-2万,本科, ,3-5年
17,java,上海·黄浦·瑞金二路,中高级java工程师-上海yw, ,1000-9999人,上市公司,面议,本科, ,3-5年
18,java,上海·浦东·泥城, ,上海微创软件股份有限公司,10000人以上,合资,1.2万-1.5万,本科, ,3-5年
