,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
50,算法,上海·黄浦·外滩, ,DTJ Executive Search,100-299人,民营,3.5万-7万·16薪,硕士, ,5-10年
51,算法,上海·闵行·七宝,AI算法工程师, ,500-999人,国企,2.5万-3.5万,本科, ,3-5年
52,算法,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.6万-3万·16薪,本科, ,经验不限
53,算法,上海·浦东·张江,算法工程师,凯捷中国,10000人以上,外商独资,1.9万-2.5万·13薪,本科, ,3-5年
54,算法,上海,上海中绿新能源公司-算法研发部-控制算法工程师（光伏）, ,10000人以上,国企,1.5万-2万,本科, ,经验不限
55,算法,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科, ,经验不限
56,算法,上海·浦东·张江,算法工程师,深圳市拓展信息咨询有限公司,20-99人,民营,4.5万-6.5万,本科, ,3-5年
57,算法,上海·浦东·北蔡, , ,500-999人,民营,5万-10万,硕士, ,10年以上
58,算法,上海·浦东·金桥,python工程师/算法工程师,外企德科数字技术有限公司,人力资源服务,10000人以上,1.2万-1.7万·14薪,本科, ,经验不限
59,算法,上海,搜索算法专家(相关性计算方向), ,1000-9999人,上市公司,面议,硕士, ,1-3年
60,算法,上海·宝山·杨行, ,上海宝掣科技有限公司,20-99人,民营,1.1万-1.8万,大专, ,1-3年
61,算法,上海·静安·大宁路, ,卡斯柯信号有限公司,500-999人,其它,1.5万-2.3万·15薪,硕士, ,经验不限
62,算法,上海·黄浦·打浦桥,ai算法工程师,凯捷中国,10000人以上,外商独资,2.5万-3.5万·13薪,本科, ,5-10年
63,算法,上海·杨浦·大桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.7万-2万,本科, ,3-5年
64,算法,上海·宝山·淞南,算法控制工程师（力控）,翔宇医疗,1000-9999人,民营,1.5万-3万·13薪,本科, ,经验不限
65,算法,上海·黄浦·南京东路, ,汇智优才(沈阳)人力资源服务有限公司,20-99人,民营,2.6万-4.5万,本科, ,5-10年
66,算法,上海·嘉定·外冈, ,上海乾曜光学科技有限公司,100-299人,民营,1.2万-2.4万·15薪,本科, ,1-3年
67,算法,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科, ,经验不限
68,算法,上海·浦东·金桥,应用软件/算法开发实习生, ,20-99人,其它,300-400/天,本科, ,无经验
69,算法,上海·闵行·马桥,深度学习算法工程师,上海博珖机器人有限公司,新能源,20-99人,2.5万-4.5万,硕士, ,3-5年
70,算法,上海·杨浦·大桥,推荐算法工程师, ,1000-9999人,上市公司,面议,硕士, ,1年以下
71,算法,上海·闵行·新虹,cv算法工程师,浙江庆渔堂农业科技有限公司,100-299人,民营,1.5万-3万,本科, ,1-3年
72,算法,上海·浦东·曹路,AI算法工程师,上海微电子装备(集团)股份有限公司,1000-9999人,股份制企业,1.5万-3万,本科, ,经验不限
73,算法,上海·浦东·金桥,算法工程师（AI 大数据 图像 智能车）,外企德科,1000-9999人,合资,2万-4万·16薪,本科, ,无经验
74,算法,上海·浦东·金桥, ,威海市真如人力资源管理服务有限公司,人力资源服务,20人以下,2.1万-4万,硕士, ,5-10年
75,算法,上海·浦东·北蔡,C#软件开发工程师, ,300-499人,外商独资,1.5万-2.5万·13薪,本科, ,3-5年
76,算法,上海·浦东·唐镇,算法工程师, ,10000人以上,上市公司,1.9万-2.7万,大专, ,3-5年
77,算法,上海·杨浦·大桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-1.7万,本科, ,3-5年
78,算法,上海·宝山·杨行, ,上海宝掣科技有限公司,20-99人,民营,1万-1.8万,大专, ,1-3年
79,算法,上海·普陀·长寿路, , ,10000人以上,民营,3万-6万·16薪,本科, ,3-5年
80,算法,上海·浦东·张江,多模态大模型算法专家,上海欣聘信息技术有限公司,20-99人,民营,4万-7万,本科, ,5-10年
81,算法,上海·松江·洞泾,算法工程师,上海中科教育装备集团有限公司,100-299人,民营,1.5万-2.2万,本科, ,1-3年
82,算法,上海·浦东·金桥, ,协云智能工业科技(沈阳)有限公司,人工智能,20-99人,2万-4万,本科, ,经验不限
83,算法,上海·静安·彭浦, , ,1000-9999人,股份制企业,2万-3万,本科, ,1-3年
84,算法,上海·闵行·江川路, ,"上海凯士比泵有限公司 KSB SHANGHAI PUMP CO., LTD.",500-999人,合资,1.2万-2万,本科, ,1-3年
85,算法,上海·黄浦·外滩, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科, ,经验不限
86,算法,上海·闵行·虹桥,图像算法工程师,勤达科技,100-299人,民营,3万-6万,本科, ,3-5年
87,算法,上海·浦东·金桥,控制算法工程师(J10126), ,100-299人,民营,1.5万-2.5万,硕士, ,经验不限
88,算法,上海·浦东·张江,人工智能算法工程师, ,1000-9999人,股份制企业,1.5万-3万,本科, ,1-3年
89,算法,上海·徐汇·虹梅路, ,经纬恒润,1000-9999人,民营,1.5万-2.5万·14薪,本科, ,经验不限
90,算法,上海·徐汇·漕河泾,算法工程师,北京瑞友科技股份有限公司,1000-9999人,民营,2万-2.5万,本科, ,5-10年
91,算法,上海·宝山·淞南,控制算法工程师,翔宇医疗,1000-9999人,民营,1.5万-2.5万,本科, ,3-5年
92,算法,上海·浦东·康桥,机器人算法工程师 (MJ000010), ,500-999人,民营,1.5万-3万·15薪,学历不限, ,经验不限
93,算法,上海·浦东·张江,软件工程师（ADAS规控算法开发）, ,20-99人,其它,1.4万-2.8万,本科, ,经验不限
94,算法,上海·嘉定·徐行,雷达算法工程师,矽杰微电子(厦门)有限公司上海分公司,电子/半导体/集成电路,20-99人,1.5万-3万,硕士, ,3-5年
95,算法,上海·浦东·潍坊新村, , ,1000-9999人,股份制企业,1.7万-1.8万,大专, ,3-5年
96,算法,上海,177109-算法工程师, ,10000人以上,民营,面议,本科, ,1-3年
97,算法,上海·宝山·淞南,机器人算法工程师（运动控制方向）,翔宇医疗,1000-9999人,民营,1.5万-2万,本科, ,1-3年
98,算法,上海,上海中绿新能源公司-算法研发部-DSP嵌入式软件工程师, ,10000人以上,国企,1.5万-2万,本科, ,经验不限
99,算法,上海·黄浦·五里桥, ,成都卓唯企业管理咨询有限公司,100-299人,外商独资,3万-4万,硕士, ,3-5年
100,算法,上海·宝山·淞南,电机控制算法工程师,芯昶锐(上海)科技工贸有限公司,20-99人,民营,1万-2万·18薪,本科, ,1-3年
101,算法,上海·徐汇·虹梅路, ,上海慧姿化妆品有限公司,100-299人,合资,2万-3万·13薪,本科, ,3-5年
102,算法,上海·闵行·七宝,新媒体平台对接及算法规则分析,上汽大通房车科技有限公司,500-999人,国企,9千-1.2万·14薪,本科, ,1-3年
103,算法,上海·徐汇·虹桥,控制算法工程师（校招）,中国电子科技集团公司第二十一研究所,500-999人,事业单位,1万-1.5万,硕士, ,1年以下
104,算法,上海·静安·彭浦,机器视觉算法工程师,Beckhoff-德国倍福自动化有限公司,100-299人,外商独资,1万-1.4万·13薪,本科, ,3-5年
105,算法,上海·宝山·淞南,运动控制算法工程师,翔宇医疗,1000-9999人,民营,2万-3.5万·13薪,本科, ,经验不限
106,算法,上海·宝山·杨行,初级算法工程师,沈阳东硕信息技术有限公司,20-99人,民营,1万-2万·13薪,本科, ,1-3年
107,算法,上海·宝山·大场,医疗图像算法工程师,上海雄博精密仪器股份有限公司,100-299人,股份制企业,1.8万-3.5万·13薪,本科, ,经验不限
108,算法,上海·浦东·周家渡,python工程师/算法工程师,上海兼达信息技术服务有限公司,100-299人,民营,1.2万-1.5万,本科, ,3-5年
109,算法,上海·浦东·金桥,应用软件/算法开发工程师, ,20-99人,其它,1.3万-2.6万,本科, ,经验不限
110,算法,上海·崇明·长兴, ,江南造船(集团)有限责任公司,10000人以上,国企,2万-3万,博士, ,无经验
111,算法,上海, ,施林格(深圳)人力资源有限公司,20人以下,民营,3万-6万·16薪,本科, ,5-10年
112,算法,上海·浦东·金桥,算法工程师（上海）(J10993), ,1000-9999人,国企,面议,本科, ,经验不限
113,算法,上海·浦东·北蔡,智能算法研究岗,中国科学院上海高等研究院,500-999人,事业单位,1万-2万·13薪,硕士, ,经验不限
114,算法,上海·松江·新桥, ,杭州新剑机电传动股份有限公司,300-499人,股份制企业,1.5万-3万,本科, ,3-5年
115,算法,上海·杨浦·大桥,大模型/预训练算法工程师, ,1000-9999人,上市公司,面议,硕士, ,1-3年
116,算法,上海·嘉定·安亭,地图导航产品BA,上海驰瑞晋隆汽车技术服务有限公司,20-99人,国企,8千-1.6万,本科, ,3-5年
117,算法,上海·闵行·吴泾,算法工程师,上海奥铁通讯技术有限公司,20-99人,民营,3万-5万,本科, ,1-3年
118,算法,上海,视觉内容理解算法实习生, ,1000-9999人,上市公司,面议,硕士, ,经验不限
119,算法,上海·闵行·颛桥,高级软件工程师（控制算法）, ,1000-9999人,民营,1.7万-3万,本科, ,5-10年
120,算法,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科, ,经验不限
121,算法,上海·徐汇·虹梅路,算法工程师,上海光维通信技术股份有限公司,300-499人,民营,2万-2.4万·13薪,本科, ,5-10年
122,算法,上海·浦东·张江,算法工程师,普望(上海)信息科技有限公司,20-99人,民营,1.3万-1.8万,本科, ,1-3年
123,算法,上海·浦东·花木,深度学习语音/语义算法开发工程师（上海）, ,1000-9999人,上市公司,3万-5万·16薪,硕士, ,3-5年
124,算法,上海·徐汇·虹梅路, , ,10000人以上,股份制企业,2.5万-4.5万,硕士, ,无经验
125,算法,上海·闵行·浦江,算法工程师,斯金爱特(上海)信息技术有限公司,20人以下,民营,2.3万-4.5万,本科, ,3-5年
126,算法,上海·浦东·北蔡,C#高级软件开发工程师, ,300-499人,外商独资,2万-3万·13薪,本科, ,5-10年
127,算法,上海·嘉定·菊园新区, ,上海沃瑞商务咨询有限公司,20-99人,民营,3万-5万·14薪,博士, ,经验不限
128,算法,上海·宝山·淞南,机器人算法工程师（运动控制方向）,翔宇医疗,1000-9999人,民营,1.5万-2万,本科, ,经验不限
129,算法,上海·黄浦·五里桥,ai算法工程师,天宇正清科技有限公司,500-999人,民营,2.5万-3万,本科, ,5-10年
130,算法,上海·浦东·洋泾, ,道一(天津)企业管理咨询有限公司青岛分公司,100-299人,民营,4万-8万·16薪,硕士, ,3-5年
131,算法,上海·徐汇·湖南路, ,上海市华诚律师事务所,300-499人,律师事务所,7千-8千·13薪,本科, ,经验不限
132,算法,上海·浦东·唐镇,高级算法工程师,金锐软件技术(杭州)有限公司,500-999人,民营,1.3万-1.6万,本科, ,3-5年
133,算法,上海·闵行·吴泾,图像算法工程师,上海奥铁通讯技术有限公司,20-99人,民营,4万-8万,硕士, ,3-5年
134,算法,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.8万-3.5万·15薪,本科, ,经验不限
135,算法,上海·闵行·吴泾,图像算法工程师, ,20人以下,股份制企业,1.5万-3万·13薪,本科, ,3-5年
136,算法,上海·黄浦·老西门,人工智能算法工程师,中国船舶集团海舟系统技术有限公司,100-299人,国企,2.8万-3.5万,硕士, ,3-5年
137,算法,上海·松江·洞泾,工业机器人-建图感知算法工程师,锐仕方达人才科技集团有限公司上海第四分公司,20-99人,民营,2万-3.5万·14薪,本科, ,3-5年
138,算法,上海·闵行·莘庄,算法工程师2434107302-X5917D, ,10000人以上,其它,1.5万-2.5万·13薪,本科, ,3-5年
139,算法,上海·松江·九亭,算法工程师, ,500-999人,国企,2.5万-3.5万,本科, ,3-5年
140,算法,上海·浦东·陆家嘴,电机控制算法工程师,浙江亚能能源科技有限公司,100-299人,民营,3万-4.5万·13薪,本科, ,5-10年
141,算法,上海·嘉定·江桥,adas算法工程师, ,1000-9999人,上市公司,2.1万-3万·13薪,硕士, ,经验不限
142,算法,上海·静安·彭浦,算子开发工程师,上海欣聘信息技术有限公司,20-99人,民营,2.7万-5万·15薪,本科, ,3-5年
143,算法,上海,上海中绿新能源公司-算法研发部-经理（副经理）, ,10000人以上,国企,2万-3万,本科, ,经验不限
144,算法,上海·闵行·浦江,无线通信算法工程师, ,100-299人,民营,1.5万-2.5万,本科, ,1年以下
145,算法,上海·浦东·张江, ,北京环宇科创管理咨询有限公司,20-99人,民营,1.5万-3万,硕士, ,经验不限
146,算法,上海·嘉定·新成路,机器学习算法工程师,山东伯睿英联企业管理咨询有限公司,20-99人,股份制企业,3万-5万·14薪,硕士, ,3-5年
147,算法,上海·浦东·金桥,算法工程师(电机控制), ,1000-9999人,合资,1.2万-2.4万,硕士, ,5-10年
148,算法,上海·松江·泗泾,通信算法工程师(应届生), ,100-299人,上市公司,1万-1.5万·15薪,本科, ,经验不限
149,算法,上海·松江·中山, ,无锡奥维斯管理咨询有限公司,20-99人,代表处,2.6万-5万,硕士, ,3-5年
