,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
93,前端开发,上海·闵行·浦江,软件实习生(J10391),上海恒为云驰信息技术有限公司武汉分公司,100-299人,民营,170-200/天,本科,CSS JavaScript HTML5 Vue,无经验
94,前端开发,上海·静安·大宁路,前端开发工程师,上海信息人才服务有限公司,100-299人,国企,1.3万-1.6万,本科, ,1-3年
95,前端开发,上海·浦东·陆家嘴,前端开发工程师-上海, ,1000-9999人,外商独资,1.5万-1.7万,大专, ,3-5年
96,前端开发,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.4万-2.8万·14薪,本科, ,1-3年
97,前端开发,上海·静安·彭浦,前端开发工程师,尚学博志(上海)教育科技有限公司,20-99人,民营,1万-2万,本科, ,1-3年
98,前端开发,上海·浦东·南汇新城,前端工程师,上海睿泓迪科技有限公司,互联网,20人以下,8千-9千·14薪,本科,CSS JavaScript HTML5,经验不限
99,前端开发,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科, ,经验不限
100,前端开发,上海·浦东·康桥,前端开发工程师, ,1000-9999人,上市公司,1.5万-2.3万,本科, ,3-5年
101,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-2万·14薪,本科, ,经验不限
102,前端开发,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.6万-3万·14薪,本科, ,经验不限
103,前端开发,上海·普陀·石泉路,h5前端开发工程师, ,1000-9999人,股份制企业,1.3万-1.6万,大专, ,3-5年
104,前端开发,上海·静安·湖南路, ,黑龙江渡一信息技术开发有限公司,20-99人,民营,1.5万-3万,本科, ,3-5年
105,前端开发,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.6万-2.6万·14薪,本科, ,经验不限
106,前端开发,上海·长宁·天山路,web前端研发实习生, ,1000-9999人,民营,359-500/天,本科,CSS JavaScript HTML5 Node.js,无经验
