,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
192,数据开发,上海·浦东·张江,大数据开发工程师（全额公积金）,北京宜通华瑞科技有限公司,1000-9999人,民营,1.8万-2.5万·13薪,本科, ,3-5年
193,数据开发,上海·浦东·陆家嘴,年入百万不是问题+精准数据+电话客服,上海资佑金融信息服务有限公司,20-99人,其它,1.9万-2.7万,学历不限,电话销售 全白班,经验不限
194,数据开发,上海·浦东·陆家嘴,业务研究助理（信用数据方向）,交银企业管理服务(上海)有限公司,1000-9999人,国企,6千-8千,本科, ,经验不限
195,数据开发,上海·静安·大宁路,Data Engineer,范速汽车技术(上海)有限公司,20人以下,民营,2万-4万,本科, ,5-10年
196,数据开发,上海·杨浦·大桥,高级数据工程师,国泰财产保险有限责任公司,500-999人,合资,2.5万-3.5万·15薪,本科,数据建模 数据仓库,5-10年
197,数据开发,上海·浦东·张江,应用运维工程师（数据中心项目）,交银企业管理服务(上海)有限公司,1000-9999人,国企,1万-1.5万,本科,应用运维,经验不限
198,数据开发,上海·徐汇·虹梅路,大数据、线上，综合型销售，C端做支撑新运营,上海链家地产,10000人以上,民营,6千-1.2万,本科,教育培训 电销 全国 贷款行业 O2O 不出差 个人客户（2C） 房地产,经验不限
199,数据开发,上海·徐汇·枫林路, , ,1000-9999人,民营,1.4万-1.9万,本科, ,5-10年
200,数据开发,上海·浦东·金桥,数据治理工程师,维世致新(上海)智能技术有限公司,20-99人,合资,1.2万-1.6万·13薪,本科, ,1-3年
201,数据开发,上海·长宁·新泾,金融数据分析专员, ,1000-9999人,上市公司,8千-1.2万·14薪,本科, ,1-3年
202,数据开发,上海·浦东·陆家嘴,房抵客户经理/每天30新数据,上海致牌金融信息服务有限公司,20-99人,民营,1.8万-2.5万,学历不限, ,经验不限
203,数据开发,上海·浦东·金桥, , ,500-999人,合资,1.6万-1.7万,本科,Sql FINEBI ETL,3-5年
204,数据开发,上海·浦东·南汇新城,数据治理工程师（临港）,维世致新(上海)智能技术有限公司,20-99人,合资,1.2万-1.6万·13薪,本科, ,1-3年
205,数据开发,上海·浦东·唐镇,数据中心UPS工程师,上海羽沃电子有限公司,20-99人,民营,7千-1.2万,中专/中技, ,经验不限
206,数据开发,上海·浦东·陆家嘴,无需外出/客户经理+30新数据/天,融亿诚信息技术(深圳)有限公司,100-299人,民营,1.8万-2.6万,学历不限, ,经验不限
207,数据开发,上海·黄浦·淮海中路,仿真数据工程师(J10039), ,100-299人,上市公司,2万-3.5万,硕士,Java Python C++,3-5年
208,数据开发,上海·徐汇·枫林路, , ,1000-9999人,民营,1.4万-1.9万,本科, ,3-5年
209,数据开发,上海·浦东·花木, ,申正(上海)劳务派遣有限公司,300-499人,民营,8千-1.5万·13薪,学历不限, ,经验不限
