,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
226,python,上海·浦东·张江,python后端开发工程师,北京众策科技咨询有限公司,20-99人,民营,1.5万-1.9万·13薪,本科, ,5-10年
227,python,上海·浦东·金桥,python开发, ,10000人以上,民营,1.1万-2万,本科, ,1-3年
228,python,上海·闵行·浦江,艺塞琪RPA开发工程师,八六三软件,500-999人,国企,1万-1.4万,大专,Sql,1-3年
229,python,上海·浦东·泥城,python算法工程师,上海睿沃信息科技有限公司,20-99人,民营,2万-3.5万·13薪,本科, ,5-10年
230,python,上海·普陀·石泉路,python开发工程师(AI松鼠）, ,10000人以上,民营,1.7万-2.8万,本科, ,3-5年
231,python,上海·嘉定·安亭, ,上海华驿汽车技术有限公司,100-299人,民营,2.7万-3万,本科,导航算法 机器人算法 定位算法 导航定位 C/C++ Python 自动驾驶 ROS,3-5年
232,python,上海·浦东·南汇新城,python图形用户界面开发, ,1000-9999人,民营,1.6万-1.9万,本科, ,3-5年
233,python,上海·浦东·金桥, , ,10000人以上,民营,1万-1.5万,本科, ,1-3年
234,python,上海·浦东·金桥, , ,10000人以上,上市公司,面议,本科, ,1-3年
235,python,上海·青浦·金泽, ,外企德科,1000-9999人,合资,1.3万-2.6万,本科,C Python Java Linux开发,经验不限
236,python,上海·浦东·金桥,python开发工程师, ,10000人以上,民营,1万-2万,本科, ,1-3年
237,python,上海·长宁·新泾,python全栈工程师,安徽丹焱信息科技有限公司,20-99人,民营,1.3万-1.7万,本科, ,5-10年
238,python,上海·浦东·金桥, ,上海奥汉电子有限公司,20-99人,民营,1万-1.8万,本科, ,1-3年
239,python,上海·闵行·虹桥, , ,10000人以上,民营,1.1万-1.2万,本科,Python,1-3年
240,python,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,Python C++,经验不限
241,python,上海·长宁·新泾,Python开发工程师,北京瑞友科技股份有限公司,1000-9999人,民营,2万-2.8万·13薪,本科,Python 后端开发 MySQL,5-10年
242,python,上海·浦东·金桥,python自动化测试工程师, ,10000人以上,民营,1万-1.5万,本科, ,1-3年
243,python,上海·浦东·张江,python测试开发工程师, ,10000人以上,其它,1.5万-1.8万,本科, ,3-5年
244,python,上海·徐汇·龙华,Python运维开发工程师,大连智捷人才服务有限公司,300-499人,民营,1.5万-2万,本科,GO Python linux,3-5年
245,python,上海·浦东·金桥,Python开发工程师, ,10000人以上,民营,1.5万-3万,本科,Python 大数据开发 数据挖掘 深度学习 C++ 爬虫开发 AI算法开发,1-3年
246,python,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科,Java Python C++,经验不限
247,python,上海·浦东·金桥,Python开发工程师,北京鼎腾科技有限公司,500-999人,民营,2万-4万·16薪,本科,Django Tornado Flask MySQL PostgreSQL Oracle,3-5年
248,python,上海·虹口·北外滩,Python工程师,上海华港国际船舶代理有限公司,100-299人,民营,1.2万-1.5万,本科,Django MySQL JavaScript C++,1-3年
249,python,上海·黄浦·外滩,模型开发岗,中银消费金融,500-999人,合资,2万-3.5万,本科,Python SQL R语言 金融反欺诈 风控建模,3-5年
250,python,上海·徐汇·漕河泾,RPA工程师,北京融睿诚通金融服务外包有限公司,100-299人,其它,1.3万-1.6万,本科, ,3-5年
251,python,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.4万-2.8万,本科, ,经验不限
252,python,上海·徐汇·龙华, ,外企德科,1000-9999人,合资,1.6万-2.1万,本科, ,3-5年
253,python,上海·浦东·金桥,应用软件/算法开发实习生, ,20-99人,其它,300-400/天,本科,C++ Python MATLAB,无经验
254,python,上海·浦东·陆家嘴,Data Engineer,凯捷中国,10000人以上,外商独资,1.5万-2万·13薪,本科,数据挖掘 数据建模 Java Python,5-10年
255,python,上海·浦东·金桥,python自动化测试, ,10000人以上,民营,1万-1.5万,本科, ,1-3年
256,python,上海·浦东·曹路,Machine Learning Software Developers机器学习软件开发,上海蓝载信息科技有限公司,20-99人,民营,2.6万-4.5万,本科, ,无经验
257,python,上海·浦东·东明路, ,大连柠檬树科技有限公司,20-99人,民营,1.8万-2.4万,本科,Python,3-5年
258,python,上海·闵行·七宝,数据处理工程师,南京思影科技有限公司,20-99人,民营,1万-2万·13薪,本科,MATLAB Python 机器学习 神经网络 Shell,经验不限
259,python,上海·闵行·浦江,生信工程师,上海英拜生物科技有限公司,20-99人,民营,7千-8千,本科,高通量测序 转录组学 免疫组学 表观组学 甲基化组学 R语言 Python Perl,经验不限
260,python,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.6万-3万·14薪,本科,Python Java,1-3年
261,python,上海·闵行·七宝,数据处理工程师,南京思影科技有限公司,20-99人,民营,1.5万-2.5万,本科,Python R语言 机器学习 深度学习 MATLAB 多元统计分析 Shell 神经网络,经验不限
