,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
99,产品经理,上海·嘉定·安亭,产品经理,赛可斯汽车零部件(上海)股份有限公司,20-99人,股份制企业,6千-1万,大专, ,3-5年
100,产品经理,上海·黄浦·豫园,金融产品销售,上海资焱信息科技有限公司,20-99人,其它,2万-4万,学历不限, ,经验不限
101,产品经理,上海·奉贤·柘林,产品经理,上海日成电子有限公司,100-299人,合资,8千-1.6万,本科, ,经验不限
102,产品经理,上海·长宁·华阳路, ,北京瀚才人力资源有限公司,100-299人,民营,2万-2.3万·15薪,本科, ,5-10年
103,产品经理,上海·浦东·潍坊新村,产品经理助理, ,1000-9999人,民营,1.2万-2万,本科, ,1-3年
104,产品经理,上海·静安·大宁路, ,上海东浩人力资源有限公司,100-299人,国企,1.2万-1.6万,本科, ,3-5年
105,产品经理,上海·宝山·杨行,B端电商产品经理,上海碳信智成信息技术有限公司,100-299人,民营,1.5万-2.5万,大专, ,3-5年
106,产品经理,上海·黄浦·淮海中路,产品经理（产品创新方向）, ,100-299人,合资,1.5万-2.5万,本科, ,3-5年
107,产品经理,上海·杨浦·平凉路,产品总监,上海利真,1000-9999人,民营,5万-7万·13薪,本科, ,经验不限
108,产品经理,上海·静安·天目西路,产品经理, ,500-999人,民营,1.2万-2.4万·14薪,本科, ,3-5年
109,产品经理,上海·杨浦·控江路, ,南京天奕创业服务有限公司,100-299人,合资,2.5万-4.5万·15薪,本科, ,5-10年
110,产品经理,上海·宝山·杨行,包材产品经理,上海企小侠科技有限公司,广告/营销,20-99人,9千-1.3万,中专/中技, ,5-10年
111,产品经理,上海·静安·江宁路,旅行社部门经理-美洲部,中国旅行社总社(上海)有限公司,100-299人,国企,8千-9千,本科, ,5-10年
112,产品经理,上海·闵行·颛桥, , ,1000-9999人,股份制企业,1万-1.8万,大专, ,3-5年
113,产品经理,上海·静安·大宁路,工业互联网产品经理, ,10000人以上,其它,1.2万-2万,大专, ,3-5年
114,产品经理,上海·浦东·张江,芯片产品经理,上海译枢通信技术有限公司,20-99人,民营,1.5万-3万,本科, ,3-5年
115,产品经理,上海·浦东·塘桥,产品经理,上海澎博财经资讯有限公司,100-299人,民营,1.3万-2.5万·13薪,本科, ,1-3年
116,产品经理,上海·静安·石门二路,医学营养产品经理（上海）, ,20-99人,民营,6千-1万,本科, ,1-3年
117,产品经理,上海·松江·佘山,品管员,上海华硕精瓷陶瓷股份有限公司,20-99人,股份制企业,6千-8千,大专, ,1-3年
118,产品经理,上海·浦东·花木,产品经理, ,1000-9999人,股份制企业,2万-3万,本科, ,5-10年
119,产品经理,上海·松江·九里亭,产品经理,上海英智信息科技有限公司,20-99人,民营,1万-2万,本科, ,1-3年
120,产品经理,上海·闵行·虹桥,产品经理,上海红双喜(集团)有限公司,20-99人,国企,1.3万-1.5万,本科, ,5-10年
121,产品经理,上海·浦东·潍坊新村,大数据征信产品经理（接受小白）,上海汇浙互联网金融信息服务有限公司,100-299人,民营,8千-9千,学历不限, ,无经验
122,产品经理,上海·静安·彭浦,产品管理, ,1000-9999人,外商独资,1.2万-2.4万·15薪,本科,车险 企业客户（2B） PMP项目管理优先,1-3年
123,产品经理,上海·静安·大宁路,产品经理（照明灯具）,上海鼎哲照明电器有限公司,100-299人,民营,1万-1.5万,大专, ,3-5年
124,产品经理,上海·静安·南京西路,乐游产品研发经理, ,10000人以上,外商独资,2万-3万,本科, ,经验不限
125,产品经理,上海·徐汇·虹梅路, ,晨光科力普,1000-9999人,民营,1.5万-2.5万·13薪,本科, ,3-5年
126,产品经理,上海·静安·大宁路,产品经理,上海信息人才服务有限公司,100-299人,国企,1.5万-2万,本科, ,3-5年
127,产品经理,上海·浦东·潍坊新村,ai产品经理,上海孜棠信息咨询服务有限公司,计算机软件,20人以下,2.4万-3万,本科, ,5-10年
128,产品经理,上海·徐汇·徐家汇, , ,100-299人,其它,1.6万-3万,学历不限, ,经验不限
129,产品经理,上海·静安·大宁路,产品经理（大数据）,上海信息人才服务有限公司,100-299人,国企,1.5万-2万,本科, ,经验不限
130,产品经理,上海·徐汇·康健新村, , ,10000人以上,国企,8千-1.4万,本科, ,1-3年
131,产品经理,上海·徐汇·田林,培训讲师/产品经理,百玺(上海)企业管理有限公司,100-299人,民营,8千-1.5万,大专, ,3-5年
132,产品经理,上海·浦东·陆家嘴, ,广州欢创信息咨询有限公司,100-299人,民营,2万-4万,本科, ,经验不限
133,产品经理,上海·闵行·浦江,（工具类产品）采购经理/供应商开发/产品经理,上海铁锋关河国际贸易有限公司,20-99人,民营,9千-1.2万·14薪,大专, ,5-10年
134,产品经理,上海·浦东·浦兴路,产品经理（土壤环境方向）,上海城勘信息科技有限公司,20-99人,民营,8千-1.5万,本科, ,3-5年
135,产品经理,上海·小东门,APP产品经理 (MJ002056),上海东证期货有限公司,500-999人,国企,1万-2万,本科, ,无经验
136,产品经理,上海·静安·大宁路, ,天翼数字生活科技有限公司,500-999人,其它,1.5万-2.5万,本科, ,3-5年
137,产品经理,上海·浦东·上钢新村,产品经理（上海）, ,1000-9999人,上市公司,1.7万-2.3万,本科, ,5-10年
138,产品经理,上海·杨浦·平凉路,（高级）产品经理,上海利真,1000-9999人,民营,2万-3万·14薪,本科, ,5-10年
139,产品经理,上海·杨浦·新江湾城,金融产品顾问+住宿+腾讯注资, ,1000-9999人,股份制企业,8千-1.2万·13薪,大专, ,经验不限
