Unnamed: 0,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience,min_annual_salary,max_annual_salary
366,java,上海·杨浦·五角场,java,上海坤亿信息技术有限公司,20-99人,民营,1.7万-1.8万,本科,Spring MySQL,3-5年,204000.0,216000.0
367,java,上海·浦东·洋泾,java,其他,500-999人,上市公司,9千-1.8万,本科,MySQL Oracle Java,5-10年,108000.0,216000.0
368,java,上海·浦东·唐镇,java开发工程师,其他,1000-9999人,股份制企业,1.3万-2万·13薪,本科,无要求,3-5年,169000.0,260000.0
369,java,上海·浦东·金桥,java,外企德科,1000-9999人,合资,1.6万-2.6万,本科,后端开发 Java,经验不限,192000.0,312000.0
370,java,上海·黄浦·五里桥,JAVA开发（外包）,海通安恒科技股份有限公司,1000-9999人,民营,1.8万-2.2万,本科,JavaScript Spring MySQL,5-10年,216000.0,264000.0
371,java,上海·浦东·金桥,java,外企德科数字技术有限公司,人力资源服务,10000人以上,1.6万-3万·16薪,本科,Python C++ C Spring,经验不限,256000.0,480000.0
372,java,上海·浦东·陆家嘴,java,湖南珊瑚信息技术有限公司,100-299人,民营,1.3万-1.6万,本科,无要求,3-5年,156000.0,192000.0
373,java,上海·徐汇·田林,对日JAVA软件开发(中高级SE),上海达巴辛软件有限公司,20-99人,民营,1.2万-2万·13薪,大专,Java 数据库 Spring SQL 日语 软件上流设计,3-5年,156000.0,260000.0
374,java,上海·徐汇·虹梅路,java高级开发工程师,上海无学网络科技有限公司,100-299人,民营,1.7万-2.8万,本科,无要求,3-5年,204000.0,336000.0
375,java,上海·浦东·金桥,java,外企德科数字技术有限公司,人力资源服务,10000人以上,1.6万-3万·14薪,本科,C++ C Python,经验不限,224000.0,420000.0
376,java,上海·浦东·唐镇,devops开发-精通Java,其他,10000人以上,上市公司,1.2万-2万·13薪,本科,Shell Java Jenkins 流水线 部署 DEVOPS,3-5年,156000.0,260000.0
377,java,上海·杨浦·五角场,对日中高级JAVA开发(SE) 上海,上海达巴辛软件有限公司,20-99人,民营,1.3万-2万·13薪,大专,Java 数据库 SQL Spring 日语,3-5年,169000.0,260000.0
378,java,上海·浦东·金桥,java,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科,JavaScript Python C++,经验不限,180000.0,360000.0
379,java,上海·黄浦·外滩,java,成都迈思信息技术有限公司,1000-9999人,民营,1.4万-1.6万,本科,JavaScript,3-5年,168000.0,192000.0
