Unnamed: 0,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience,min_annual_salary,max_annual_salary
144,算法,上海·闵行·浦江,无线通信算法工程师,其他,100-299人,民营,1.5万-2.5万,本科,无要求,1年以下,180000.0,300000.0
145,算法,上海·浦东·张江,算法,北京环宇科创管理咨询有限公司,20-99人,民营,1.5万-3万,硕士,无要求,经验不限,180000.0,360000.0
146,算法,上海·嘉定·新成路,机器学习算法工程师,山东伯睿英联企业管理咨询有限公司,20-99人,股份制企业,3万-5万·14薪,硕士,无要求,3-5年,420000.0,700000.0
147,算法,上海·浦东·金桥,算法工程师(电机控制),其他,1000-9999人,合资,1.2万-2.4万,硕士,无要求,5-10年,144000.0,288000.0
148,算法,上海·松江·泗泾,通信算法工程师(应届生),其他,100-299人,上市公司,1万-1.5万·15薪,本科,无要求,经验不限,150000.0,225000.0
149,算法,上海·松江·中山,算法,无锡奥维斯管理咨询有限公司,20-99人,代表处,2.6万-5万,硕士,无要求,3-5年,312000.0,600000.0
150,算法,上海·崇明·长兴,算法,江南造船(集团)有限责任公司,10000人以上,国企,2万-3万,博士,无要求,无经验,240000.0,360000.0
151,算法,上海·浦东·唐镇,算法,其他,300-499人,民营,1.6万-2.1万,本科,无要求,3-5年,192000.0,252000.0
152,算法,上海·长宁·华阳路,NLP算法工程师（国企正编）,智联猎头,1000-9999人,其它,2.8万-4.5万,本科,无要求,5-10年,336000.0,540000.0
153,算法,上海·徐汇·徐家汇,电力工程师/算法工程师/金融分析师英文翻译,成都领可教育信息咨询有限公司,20-99人,民营,4万-5万,本科,无要求,无经验,480000.0,600000.0
154,算法,上海·嘉定·南翔,EMB（电子机械制动）电机控制算法工程师,其他,1000-9999人,上市公司,2万-3.5万·15薪,本科,无要求,5-10年,300000.0,525000.0
155,算法,上海·嘉定·马陆,规划控制算法工程师,苏州领软科技有限公司,20-99人,民营,1万-2万,本科,无要求,1-3年,120000.0,240000.0
156,算法,上海·徐汇·虹梅路,自动驾驶应用算法工程师-campus-2024,经纬恒润,1000-9999人,民营,1万-2万·15薪,硕士,无要求,经验不限,150000.0,300000.0
157,算法,上海·浦东·康桥,导航算法工程师 (MJ000114),其他,500-999人,民营,2.5万-4.5万·15薪,本科,无要求,1-3年,375000.0,675000.0
158,算法,上海·徐汇·漕河泾,相机算法工程师,北京信必优信息技术有限公司,1000-9999人,外商独资,1.2万-2万,本科,无要求,3-5年,144000.0,240000.0
159,算法,上海·奉贤·南桥,算法,威海联盛液压科技有限公司,20-99人,民营,1万-2万,本科,无要求,1-3年,120000.0,240000.0
160,算法,上海·浦东·张江,资深算法工程师,其他,1000-9999人,合资,2万-3万·13薪,本科,无要求,3-5年,260000.0,390000.0
161,算法,上海·青浦·徐泾,算法,无锡奥维斯管理咨询有限公司,20-99人,代表处,2.5万-5万·15薪,本科,无要求,3-5年,375000.0,750000.0
162,算法,上海·青浦·徐泾,算法,世猎(上海)人力资源有限公司,300-499人,民营,5万-8万,本科,无要求,10年以上,600000.0,960000.0
163,算法,上海·浦东·张江,slam算法工程师,上海驭矩信息科技有限公司,20-99人,民营,2万-2.5万,硕士,无要求,1-3年,240000.0,300000.0
164,算法,上海·闵行·七宝,能量管理算法工程师,上海电气分布式能源科技有限公司,20-99人,国企,1.4万-2.8万·14薪,本科,无要求,5-10年,196000.0,392000.0
165,算法,上海·黄浦·小东门,算法,天津盛辉企业管理咨询服务有限公司,20-99人,股份制企业,3万-4万,硕士,无要求,3-5年,360000.0,480000.0
166,算法,上海·宝山·淞南,机器人算法工程师（运动控制方向）,翔宇医疗,1000-9999人,民营,2.5万-3.9万,本科,无要求,5-10年,300000.0,468000.0
167,算法,上海·浦东·康桥,感知算法工程师 (MJ000008),其他,500-999人,民营,2.5万-4.5万·15薪,硕士,无要求,3-5年,375000.0,675000.0
169,算法,上海·闵行·新虹,高级算法工程师,河南华鼎冷链仓配科技有限公司,500-999人,民营,4万-6万,本科,无要求,经验不限,480000.0,720000.0
170,算法,上海·浦东·潍坊新村,算法,其他,1000-9999人,股份制企业,1.8万-1.9万,大专,无要求,5-10年,216000.0,228000.0
171,算法,上海·浦东·金桥,算法,外企德科,1000-9999人,合资,1.4万-2.8万·15薪,本科,无要求,1-3年,210000.0,420000.0
172,算法,上海·青浦·徐泾,算法,其他,100-299人,其它,3万-6万·14薪,本科,无要求,经验不限,420000.0,840000.0
173,算法,上海·浦东·三林,CAE网格算法工程师,其他,500-999人,外商独资,2.1万-3万,硕士,无要求,1-3年,252000.0,360000.0
174,算法,上海·浦东·张江,算法工程师,其他,100-299人,民营,1.5万-3万·14薪,本科,无要求,1-3年,210000.0,420000.0
175,算法,上海·闵行·江川路,导航算法工程师,其他,100-299人,民营,1.5万-3万,硕士,无要求,1-3年,180000.0,360000.0
176,算法,上海·闵行·新虹,算法工程师,无锡奥维斯管理咨询有限公司,20-99人,代表处,2.1万-4万,硕士,无要求,经验不限,252000.0,480000.0
177,算法,上海·松江·九亭,信号处理算法及FPGA设计 资深工程师/高级工程师,上海格思航天科技有限公司,100-299人,国企,2.5万-4万·13薪,硕士,无要求,5-10年,325000.0,520000.0
178,算法,上海·闵行·浦江,算法工程师,河南省奥瑞环保科技股份有限公司,500-999人,其它,1.5万-3万,本科,无要求,1-3年,180000.0,360000.0
180,算法,上海·静安·彭浦,算法,湖北云集企业管理有限公司樊城分公司,人力资源服务,20人以下,4.5万-6万,博士,无要求,经验不限,540000.0,720000.0
181,算法,上海·浦东·泥城,python算法工程师,上海睿沃信息科技有限公司,20-99人,民营,2万-3.5万·13薪,本科,无要求,5-10年,260000.0,455000.0
182,算法,上海·普陀·长征,算法,道一(天津)企业管理咨询有限公司,100-299人,民营,6万-11.5万,本科,无要求,3-5年,720000.0,1380000.0
183,算法,上海·松江·九亭,电机控制算法专家,其他,500-999人,民营,3万-6万,本科,无要求,10年以上,360000.0,720000.0
184,算法,上海·闵行·江川路,算法,上海人工智能研究院有限公司,20-99人,其它,1.2万-2.4万,本科,无要求,1-3年,144000.0,288000.0
185,算法,上海·宝山·杨行,图像算法工程师,上海宝掣科技有限公司,20-99人,民营,1.1万-1.8万,大专,无要求,1-3年,132000.0,216000.0
187,算法,上海·徐汇·虹梅路,算法,其他,100-299人,民营,2万-4万,本科,无要求,3-5年,240000.0,480000.0
188,算法,上海·杨浦·平凉路,高级算法工程师,其他,1000-9999人,上市公司,2万-3万·13薪,本科,无要求,3-5年,260000.0,390000.0
189,算法,上海·闵行·吴泾,算法软件研发工程师——国企直签,智联猎头,1000-9999人,其它,2万-2.6万,本科,无要求,10年以上,240000.0,312000.0
190,算法,上海·浦东·周家渡,全景影像算法工程师,南通皓海海洋工程有限公司,20-99人,民营,2.2万-3万,本科,无要求,1-3年,264000.0,360000.0
191,算法,上海·浦东·花木,算法,连云港杰瑞电子有限公司,500-999人,国企,1.4万-2万,硕士,无要求,经验不限,168000.0,240000.0
192,算法,上海·浦东·曹路,图像算法工程师,上海微电子装备(集团)股份有限公司,1000-9999人,股份制企业,1.5万-3万,本科,无要求,1-3年,180000.0,360000.0
193,算法,上海·宝山·淞南,机器人算法工程师（运动控制方向）,翔宇医疗,1000-9999人,民营,1.5万-2.5万,本科,无要求,3-5年,180000.0,300000.0
194,算法,上海·闵行·莘庄,平台AI服务开发工程师,郑州云计划软件科技有限公司,100-299人,股份制企业,1万-1.5万,本科,无要求,3-5年,120000.0,180000.0
